Ranking,Project Name,Stars,Forks,Watchers,Open Issues,Created At,Last Commit,Size,Description,Language,Repo URL,Size
23,Coding-Guide,1456,182,1456,1,06/03/2016,12/07/2022,62.24 MB,自己随手记录的东西,MATLAB,https://github.com/ecmadao/Coding-Guide,62.24 MB
24,omniglot,1418,358,1418,2,19/10/2015,01/02/2023,85.74 MB,Omniglot data set for one-shot learning,MATLAB,https://github.com/brendenlake/omniglot,85.74 MB
25,export_fig,1344,366,1344,26,21/04/2014,01/06/2026,769.00 KB,A MATLAB toolbox for exporting publication quality figures,MATLAB,https://github.com/altmany/export_fig,769.00 KB
26,crfasrnn,1336,456,1336,47,30/09/2015,30/11/2019,2.98 MB,This repository contains the source code for the semantic image segmentation method described in the ICCV 2015 paper: Conditional Random Fields as Recurrent Neural Networks. http://crfasrnn.torr.vision/,MATLAB,https://github.com/torrvision/crfasrnn,2.98 MB
27,matlab-schemer,1256,272,1256,19,04/07/2015,13/12/2023,1.11 MB,Apply and save color schemes in MATLAB with ease.,MATLAB,https://github.com/scottclowe/matlab-schemer,1.11 MB
28,R-FCN,1247,536,1247,30,17/06/2016,05/05/2017,971.00 KB,R-FCN: Object Detection via Region-based Fully Convolutional Networks,Matlab,https://github.com/daijifeng001/R-FCN,971.00 KB
29,SPIRIT,1205,52,1205,36,06/08/2024,07/05/2026,101.78 MB,Smartphone based on the Raspberry Pi CM 5.,MATLAB,https://github.com/SPIRIT-org/SPIRIT,101.78 MB
30,Image-Fusion,1195,152,1195,13,01/05/2022,10/06/2026,93.19 MB,Deep Learning-based Image Fusion: A Survey,MATLAB,https://github.com/Linfeng-Tang/Image-Fusion,93.19 MB
31,Coursera-Machine-Learning-Stanford,1162,747,1162,5,02/07/2016,06/06/2026,162.15 MB,Machine learning-Stanford University,MATLAB,https://github.com/atinesh/Coursera-Machine-Learning-Stanford,162.15 MB
32,tiny,1144,312,1144,5,09/12/2016,21/03/2020,50.39 MB,"Tiny Face Detector, CVPR 2017",MATLAB,https://github.com/peiyunh/tiny,50.39 MB
33,machine-learning-coursera-1,1118,890,1118,6,28/08/2014,28/07/2019,28.94 MB,This repo is specially created for all the work done my me as a part of Coursera's Machine Learning Course.,,https://github.com/Borye/machine-learning-coursera-1,28.94 MB
34,quadrotor,1113,302,1113,10,07/05/2017,05/05/2024,38.35 MB,"Quadrotor control, path planning and trajectory optimization",MATLAB,https://github.com/yrlu/quadrotor,38.35 MB
35,EconometricsResources,1097,164,1097,0,11/06/2020,19/11/2025,9.90 MB,经济学相关专业资料集,MATLAB,https://github.com/zuster/EconometricsResources,9.90 MB
36,Gait-Tracking-With-x-IMU,1065,420,1065,23,22/07/2013,14/10/2023,3.44 MB,,MATLAB,https://github.com/xioTechnologies/Gait-Tracking-With-x-IMU,3.44 MB
37,SAR-Synthetic-Aperture-Radar,1022,279,1022,0,24/06/2020,19/11/2023,125.44 MB,"合成孔径雷达 相关。研究生期间学习 SAR/InSAR/PolSAR 相关的代码和总结，毕业后已经离开这个领域了。分享出来，仅此纪念。1）SAR: 成像算法，RD，CS，Radarsat-1数据成像处理。2）InSAR: 人造场景原始回波仿真、成像及干涉处理。包括平地场景和圆锥形场景。3）PolSAR: 极化定标算法，Whitt, PARC, Quegan, Ainsworth。详见 readme.md",MATLAB,https://github.com/denkywu/SAR-Synthetic-Aperture-Radar,125.44 MB
38,Signals-and-Systems-course,1021,195,1021,0,16/07/2022,16/07/2022,92.97 MB,浙江大学信电学院2022信号与系统课程资料,MATLAB,https://github.com/VipaiLab/Signals-and-Systems-course,92.97 MB
39,BPL,983,305,983,0,04/11/2015,28/12/2015,29.05 MB,Bayesian Program Learning model for one-shot learning,Matlab,https://github.com/brendenlake/BPL,29.05 MB
40,MIMO_OFDM,977,296,977,1,24/04/2017,11/05/2018,3.25 MB,《MIMO-OFDM无线通信技术及MATLAB实现》随书源码,Matlab,https://github.com/LyricYang/MIMO_OFDM,3.25 MB
41,fieldtrip,973,763,973,100,23/01/2013,01/06/2026,1006.14 MB,"The MATLAB toolbox for MEG, EEG and iEEG analysis",MATLAB,https://github.com/fieldtrip/fieldtrip,1006.14 MB
42,convnet-burden,930,113,930,5,04/08/2017,17/01/2019,2.01 MB,Memory consumption and FLOP count estimates for convnets,MATLAB,https://github.com/albanie/convnet-burden,2.01 MB
43,activityrecognition,929,348,929,1,08/09/2016,20/08/2019,332.00 KB,Resources about activity recognition-行为识别资料,MATLAB,https://github.com/jindongwang/activityrecognition,332.00 KB
44,Must-Reading-on-ISAC,924,176,924,3,18/07/2021,02/01/2026,199.00 KB,"Must Reading Papers, Research Library, Open-Source Code on Integrated Sensing and Communications (aka. Joint Radar and Communications, Joint Sensing and Communications, Dual-Functional Radar Communications)",MATLAB,https://github.com/yuanhao-cui/Must-Reading-on-ISAC,199.00 KB
45,Matlab-Machine,911,166,911,0,31/07/2022,22/07/2025,9.65 MB,,MATLAB,https://github.com/Time9Y/Matlab-Machine,9.65 MB
46,machine-learning-octave,895,251,895,0,19/10/2018,23/11/2025,10.71 MB,🤖 MatLab/Octave examples of popular machine learning algorithms with code examples and mathematics being explained,MATLAB,https://github.com/trekhleb/machine-learning-octave,10.71 MB
47,lrslibrary,885,379,885,3,07/11/2014,22/11/2025,63.25 MB,Low-Rank and Sparse Tools for Background Modeling and Subtraction in Videos,MATLAB,https://github.com/andrewssobral/lrslibrary,63.25 MB
48,NTURGB-D,877,179,877,23,26/04/2016,18/02/2022,154.00 KB,"Info and sample codes for ""NTU RGB+D Action Recognition Dataset""",MATLAB,https://github.com/shahroudy/NTURGB-D,154.00 KB
49,VAD,869,232,869,32,18/04/2017,09/06/2021,267.57 MB,"Voice activity detection (VAD) toolkit including DNN, bDNN, LSTM and ACAM based VAD. We also provide our directly recorded dataset.",MATLAB,https://github.com/jtkim-kaist/VAD,267.57 MB
50,toolbox,859,498,859,39,24/10/2014,06/05/2019,22.80 MB,Piotr's Image & Video Matlab Toolbox,Matlab,https://github.com/pdollar/toolbox,22.80 MB
51,edges,839,360,839,18,24/10/2014,02/12/2019,21.74 MB,Structured Edge Detection Toolbox,Matlab,https://github.com/pdollar/edges,21.74 MB
52,Smart-Algorithm,836,158,836,2,25/04/2020,10/05/2020,2.16 MB,"智能算法-遗传算法、蚁群算法、粒子群算法实现。实现版本Java,Python,MatLab多版本实现",MATLAB,https://github.com/LiYangSir/Smart-Algorithm,2.16 MB
53,Octave,833,496,833,16,24/10/2011,02/07/2021,29.25 MB,"my octave exercises for 2011 stanford machine learning class, posted after the due date of course",Matlab,https://github.com/schneems/Octave,29.25 MB
54,hctsa,832,362,832,11,19/06/2013,11/06/2026,264.16 MB,Highly comparative time-series analysis,MATLAB,https://github.com/benfulcher/hctsa,264.16 MB
55,Awesome-Speech-Enhancement,828,152,828,5,01/07/2020,01/12/2020,25.84 MB,A tutorial for Speech Enhancement researchers and practitioners. The purpose of this repo is to organize the world’s resources for speech enhancement and make them universally accessible and useful.,MATLAB,https://github.com/nanahou/Awesome-Speech-Enhancement,25.84 MB
56,Image-Harmonization-Dataset-iHarmony4,810,95,810,0,10/08/2019,24/02/2026,1.04 GB,"[CVPR 2020] The first large-scale public benchmark dataset for image harmonization. The code used in our paper ""DoveNet: Deep Image Harmonization via Domain Verification"", CVPR2020. Useful for image harmonization, image composition, etc.",MATLAB,https://github.com/bcmi/Image-Harmonization-Dataset-iHarmony4,1.04 GB
57,IMUCalibration-Gesture,788,264,788,0,18/04/2018,12/12/2024,632.00 KB,calibration for Imu and show gesture,MATLAB,https://github.com/shenshikexmu/IMUCalibration-Gesture,632.00 KB
58,TIGRE,781,250,781,92,13/06/2016,20/05/2026,163.71 MB,TIGRE: Tomographic Iterative GPU-based Reconstruction Toolbox,MATLAB,https://github.com/CERN/TIGRE,163.71 MB
59,CourseraMachineLearning,779,313,779,0,14/09/2017,28/08/2019,153.13 MB,Coursera Machine Learning By Prof. Andrew Ng,MATLAB,https://github.com/vkosuri/CourseraMachineLearning,153.13 MB
60,Total-Text-Dataset,771,139,771,7,24/08/2017,05/10/2023,16.42 MB,"Total Text Dataset. It consists of 1555 images with more than 3 different text orientations: Horizontal, Multi-Oriented, and Curved, one of a kind.",MATLAB,https://github.com/cs-chan/Total-Text-Dataset,16.42 MB
61,eeglab,768,272,768,65,02/05/2018,28/05/2026,91.56 MB,EEGLAB is an open source signal processing environment for electrophysiological signals running on Matlab and developed at the SCCN/UCSD,MATLAB,https://github.com/sccn/eeglab,91.56 MB
62,Mathematics,746,269,746,2,10/12/2017,12/09/2020,53.27 MB,数学知识点滴积累  矩阵 数值优化 神经网络反向传播 图优化 概率论 随机过程 卡尔曼滤波 粒子滤波 数学函数拟合,MATLAB,https://github.com/Ewenwan/Mathematics,53.27 MB
63,Grey-Wolf-Optimizer-for-Path-Planning,746,58,746,7,17/09/2022,05/12/2025,7.93 MB,灰狼优化算法(GWO)路径规划/轨迹规划/轨迹优化、多智能体/多无人机航迹规划,MATLAB,https://github.com/zhaohaojie1998/Grey-Wolf-Optimizer-for-Path-Planning,7.93 MB
64,CBIG,745,419,745,16,13/07/2016,25/03/2026,4.48 GB,,MATLAB,https://github.com/ThomasYeoLab/CBIG,4.48 GB
65,face_verification_experiment,721,321,721,2,11/06/2015,10/02/2017,225.03 MB,Original Caffe Version for LightCNN-9. Highly recommend to use PyTorch Version (https://github.com/AlfredXiangWu/LightCNN) ,Matlab,https://github.com/AlfredXiangWu/face_verification_experiment,225.03 MB
66,OptimTraj,705,219,705,29,11/08/2015,06/06/2023,1.93 MB,A trajectory optimization library for Matlab,MATLAB,https://github.com/MatthewPeterKelly/OptimTraj,1.93 MB
67,vgg_face2,704,116,704,5,11/07/2018,18/02/2020,38.84 MB,,MATLAB,https://github.com/ox-vgg/vgg_face2,38.84 MB
68,MSS,694,198,694,0,04/10/2018,11/06/2026,102.47 MB,"The Marine Systems Simulator (MSS) is software that supplements the textbook ""Handbook of Marine Craft Hydrodynamics and Motion Control,"" 2nd Edition, by T. I. Fossen, published in 2021 by John Wiley & Sons Ltd.",MATLAB,https://github.com/cybergalactic/MSS,102.47 MB
69,automated-driving-control,681,303,681,7,14/10/2020,04/12/2020,40.85 MB,,MATLAB,https://github.com/VincentWong3/automated-driving-control,40.85 MB
70,MATLABRobotics,679,326,679,2,03/05/2014,10/11/2018,79.00 KB,MATLAB sample codes for mobile robot navigation,Matlab,https://github.com/AtsushiSakai/MATLABRobotics,79.00 KB
71,awesome-matlab-students,675,79,675,0,28/08/2023,02/06/2026,312.11 MB,"An awesome list of helpful resources for students learning MATLAB & Simulink. List includes tips & tricks, tutorials, videos, cheat sheets, and opportunities to learn MATLAB & Simulink.",MATLAB,https://github.com/mathworks/awesome-matlab-students,312.11 MB
72,gptoolbox,672,174,672,75,21/02/2014,15/05/2026,28.70 MB,Matlab toolbox for Geometry Processing.,MATLAB,https://github.com/alecjacobson/gptoolbox,28.70 MB
73,chebfun,671,163,671,173,29/01/2013,27/09/2025,24.78 MB,Chebfun:  numerical computing with functions.,MATLAB,https://github.com/chebfun/chebfun,24.78 MB
74,mexopencv,660,315,660,39,26/12/2011,23/10/2020,23.93 MB,Collection and a development kit of matlab mex functions for OpenCV library,Matlab,https://github.com/kyamagu/mexopencv,23.93 MB
75,kalibr_allan,659,221,659,11,06/09/2017,21/06/2020,7.40 MB,IMU Allan standard deviation charts for use with Kalibr and inertial kalman filters.,MATLAB,https://github.com/rpng/kalibr_allan,7.40 MB
76,BeatTheBookie,650,148,650,3,08/10/2017,04/10/2021,6.76 MB,Betting Strategy to Beat the Bookies at Football Games,MATLAB,https://github.com/Lisandro79/BeatTheBookie,6.76 MB
77,SelfExSR,639,272,639,8,01/06/2015,31/05/2016,427.48 MB,Single Image Super-Resolution from Transformed Self-Exemplars (CVPR 2015),Matlab,https://github.com/jbhuang0604/SelfExSR,427.48 MB
78,matlab_motion_planning,638,92,638,2,07/02/2023,03/04/2025,25.25 MB,"Motion planning and Navigation of AGV/AMR：matlab implementation of Dijkstra, A*, Theta*, JPS, D*, LPA*, D* Lite, RRT, RRT*, RRT-Connect, Informed RRT*, ACO, Voronoi, PID, LQR, MPC, APF, RPP, DWA, DDPG, Bezier, B-spline, Dubins, Reeds-Shepp etc.",MATLAB,https://github.com/ai-winter/matlab_motion_planning,25.25 MB
79,NaveGo,633,221,633,12,11/09/2013,24/02/2024,1.72 GB,NaveGo: an open-source MATLAB/GNU Octave toolbox for processing integrated navigation systems and performing inertial sensors analysis.,MATLAB,https://github.com/rodralez/NaveGo,1.72 GB
80,cnn-for-image-retrieval,632,225,632,1,29/11/2014,05/01/2021,3.44 MB,":sunrise:The code of post ""Image retrieval using MatconvNet and pre-trained imageNet""",MATLAB,https://github.com/willard-yuan/cnn-for-image-retrieval,3.44 MB
81,Exclusively-Dark-Image-Dataset,632,113,632,9,28/05/2018,13/02/2026,80.76 MB,"Exclusively Dark (ExDARK) dataset which to the best of our knowledge, is the largest collection of low-light images taken in very low-light environments to twilight (i.e 10 different conditions) to-date with image class and object level annotations.",MATLAB,https://github.com/cs-chan/Exclusively-Dark-Image-Dataset,80.76 MB
82,hashing-baseline-for-image-retrieval,629,250,629,4,04/09/2013,16/04/2022,281.78 MB,:octocat:Various hashing methods for image retrieval and serves as the baselines,MATLAB,https://github.com/willard-yuan/hashing-baseline-for-image-retrieval,281.78 MB
83,siamese-fc,628,217,628,34,30/08/2016,16/05/2019,3.00 MB,Arbitrary object tracking at 50-100 FPS with Fully Convolutional Siamese networks.,MATLAB,https://github.com/bertinetto/siamese-fc,3.00 MB
84,MatlabFunc,626,267,626,3,29/11/2016,02/10/2020,219.00 KB,Matlab codes for feature learning,Matlab,https://github.com/ZJULearning/MatlabFunc,219.00 KB
85,ECO,624,242,624,16,26/04/2017,24/10/2019,7.95 MB,Matlab implementation of the ECO tracker.,MATLAB,https://github.com/martin-danelljan/ECO,7.95 MB
86,automatic-driving-decision-and-planning-for-matlab,620,244,620,4,17/10/2021,06/08/2022,8.90 MB,,MATLAB,https://github.com/VincentWong3/automatic-driving-decision-and-planning-for-matlab,8.90 MB
87,matlab-agentic-toolkit,614,81,614,9,03/04/2026,04/06/2026,3.45 MB,"The MATLAB Agentic Toolkit brings trusted MATLAB capabilities to AI agents, making engineering and scientific workflows agent-ready.",MATLAB,https://github.com/matlab/matlab-agentic-toolkit,3.45 MB
88,IRCNN,611,172,611,11,05/04/2017,09/10/2021,208.43 MB,"Learning Deep CNN Denoiser Prior for Image Restoration (CVPR, 2017) (Matlab)",MATLAB,https://github.com/cszn/IRCNN,208.43 MB
89,ICNet,609,196,609,27,25/04/2017,15/04/2022,22.00 KB,"ICNet for Real-Time Semantic Segmentation on High-Resolution Images, ECCV2018",MATLAB,https://github.com/hszhao/ICNet,22.00 KB
90,netvlad,605,121,605,0,23/11/2015,22/07/2017,74.00 KB,NetVLAD: CNN architecture for weakly supervised place recognition,Matlab,https://github.com/Relja/netvlad,74.00 KB
91,refinenet,603,157,603,0,18/11/2016,01/06/2019,13.29 MB, RefineNet: Multi-Path Refinement Networks for High-Resolution Semantic Segmentation,MATLAB,https://github.com/guosheng/refinenet,13.29 MB
92,robust-tube-mpc,599,110,599,10,22/04/2018,29/01/2021,750.00 KB,Example implementation for robust model predictive control using tube,MATLAB,https://github.com/HiroIshida/robust-tube-mpc,750.00 KB
93,Exposure_Correction,585,70,585,7,19/04/2020,24/12/2023,31.61 MB,"Project page of the paper ""Learning Multi-Scale Photo Exposure Correction"" (CVPR 2021). ",MATLAB,https://github.com/mahmoudnafifi/Exposure_Correction,31.61 MB
94,voc-dpm,577,303,577,19,11/03/2012,03/04/2017,34.35 MB,Object detection system using deformable part models (DPMs) and latent SVM (voc-release5). You may want to use the latest tarball on my website. The github code may include code changes that have not been tested as thoroughly and will not necessarily reproduce the results on the website.,Matlab,https://github.com/rbgirshick/voc-dpm,34.35 MB
95,Notes-ML-AndrewNg,564,160,564,0,30/05/2017,18/03/2024,56.35 MB,Coursera吴恩达机器学习课程笔记及资源整理,MATLAB,https://github.com/scruel/Notes-ML-AndrewNg,56.35 MB
96,YALMIP,561,147,561,41,29/06/2012,22/03/2026,9.14 MB,MATLAB toolbox for optimization modeling,MATLAB,https://github.com/yalmip/YALMIP,9.14 MB
97,matpower,560,180,560,16,16/12/2016,11/03/2026,59.21 MB,MATPOWER – steady state power flow simulation and optimization for MATLAB and Octave,MATLAB,https://github.com/MATPOWER/matpower,59.21 MB
98,MATLAB-Deep-Learning-Model-Hub,560,118,560,12,09/12/2021,22/04/2026,17.96 MB,Discover pretrained models for deep learning in MATLAB,MATLAB,https://github.com/matlab-deep-learning/MATLAB-Deep-Learning-Model-Hub,17.96 MB
99,FFDNet,556,136,556,25,11/10/2017,09/10/2021,105.22 MB,"FFDNet: Toward a Fast and Flexible Solution for CNN based Image Denoising (TIP, 2018) ",MATLAB,https://github.com/cszn/FFDNet,105.22 MB
100,Detect-Track,552,107,552,20,06/06/2017,03/07/2018,645.00 KB,"Code release for ""Detect to Track and Track to Detect"", ICCV 2017",Matlab,https://github.com/feichtenhofer/Detect-Track,645.00 KB
101,awesome-time-series-segmentation-papers,549,15,549,0,27/01/2024,05/04/2026,1.09 MB,This repository contains a reading list of papers on Time Series Segmentation. This repository is still being continuously improved.,MATLAB,https://github.com/lzz19980125/awesome-time-series-segmentation-papers,1.09 MB
102,MATLAB_Algorithm_with_cases,528,85,528,0,08/08/2020,20/09/2020,1.62 MB,遗传算法、免疫算法、退火算法、粒子群算法、鱼群算法、蚁群算法和神经网络算法等常用智能算法的MATLAB实现,MATLAB,https://github.com/vonsylvia/MATLAB_Algorithm_with_cases,1.62 MB
103,OpenCE,526,149,526,6,20/04/2017,28/06/2018,25.16 MB,Contrast Enhancement Techniques for low-light images ,Matlab,https://github.com/baidut/OpenCE,25.16 MB
104,Stanford-Machine-Learning-Course,525,354,525,2,25/12/2011,25/12/2011,153.82 MB,machine learning course programming exercise,Matlab,https://github.com/zhouxc/Stanford-Machine-Learning-Course,153.82 MB
105,Mathematical-Modeling,525,69,525,0,23/01/2018,17/07/2019,2.62 MB,数学建模算法学习,MATLAB,https://github.com/ravenxrz/Mathematical-Modeling,2.62 MB
106,SFD,523,130,523,2,17/08/2017,17/10/2018,2.07 MB,"S³FD: Single Shot Scale-invariant Face Detector, ICCV, 2017",Matlab,https://github.com/sfzhang15/SFD,2.07 MB
107,DeepXi,523,126,523,5,25/05/2018,17/02/2022,508.70 MB,Deep Xi: A deep learning approach to a priori SNR estimation implemented in TensorFlow 2/Keras. For speech enhancement and robust ASR.,MATLAB,https://github.com/anicolson/DeepXi,508.70 MB
108,cfnet,522,150,522,24,11/04/2017,31/05/2018,133.00 KB,[CVPR'17] Training a Correlation Filter end-to-end allows lightweight networks of 2 layers (600 kB) to high performance at fast speed..,Matlab,https://github.com/bertinetto/cfnet,133.00 KB
109,dji_droneid,518,121,518,33,07/04/2022,27/05/2024,7.83 MB,,MATLAB,https://github.com/proto17/dji_droneid,7.83 MB
110,MBeautifier,516,80,516,23,31/05/2015,17/04/2025,272.00 KB,"MBeautifier is a MATLAB source code formatter, beautifier. It can be used directly in the MATLAB Editor and it is configurable.",MATLAB,https://github.com/davidvarga/MBeautifier,272.00 KB
111,jgt-code,496,76,496,0,07/10/2015,28/08/2023,145.45 MB,"Code developed for articles in the ""Journal of Graphics Tools""",MATLAB,https://github.com/erich666/jgt-code,145.45 MB
112,fashion-detection,495,111,495,5,05/05/2017,09/10/2021,16.77 MB,Fashion Detection in the Wild (Deep Clothes Detector),MATLAB,https://github.com/liuziwei7/fashion-detection,16.77 MB
113,VIFB,493,96,493,5,11/04/2020,23/04/2023,28.87 MB,Visible and Infrared Image Fusion Benchmark,MATLAB,https://github.com/xingchenzhang/VIFB,28.87 MB
114,bnt,493,249,493,70,03/01/2014,20/09/2019,37.48 MB,Bayes Net Toolbox for Matlab,MATLAB,https://github.com/bayesnet/bnt,37.48 MB
115,AMSoftmax,491,125,491,6,30/12/2017,03/08/2018,1.07 MB,A simple yet effective loss function for face verification.,Matlab,https://github.com/happynear/AMSoftmax,1.07 MB
116,sound-source-localization-algorithm_DOA_estimation,485,93,485,4,20/04/2019,30/06/2021,665.00 KB,关于语音信号声源定位DOA估计所用的一些传统算法,MATLAB,https://github.com/WenzheLiu-Speech/sound-source-localization-algorithm_DOA_estimation,665.00 KB
117,RealSR,484,57,484,20,05/04/2019,27/10/2020,110.11 MB,Toward Real-World Single Image Super-Resolution: A New Benchmark and A New Model (ICCV 2019),MATLAB,https://github.com/csjcai/RealSR,110.11 MB
118,clothing-co-parsing,483,119,483,6,06/04/2015,21/05/2019,124.59 MB,"CCP dataset from ""Clothing Co-Parsing by Joint Image Segmentation and Labeling "" (CVPR 2014)",MATLAB,https://github.com/bearpaw/clothing-co-parsing,124.59 MB
119,Tutorial_Separation,481,94,481,3,16/06/2020,09/01/2021,76.34 MB,"This repo summarizes the tutorials, datasets, papers, codes and tools for speech separation and speaker extraction task. You are kindly invited to pull requests.",MATLAB,https://github.com/gemengtju/Tutorial_Separation,76.34 MB
120,genetic-algorithm,480,146,480,1,27/04/2017,05/08/2017,9.00 KB,遗传算法 - Matlab,Matlab,https://github.com/Shuai-Xie/genetic-algorithm,9.00 KB
121,toflow,480,94,480,8,25/09/2017,11/11/2019,116.83 MB,TOFlow: Video Enhancement with Task-Oriented Flow,MATLAB,https://github.com/anchen1011/toflow,116.83 MB
122,brainstorm3,472,185,472,49,20/10/2016,11/06/2026,1.22 GB,"Brainstorm software: MEG, EEG, fNIRS, ECoG, sEEG and electrophysiology",MATLAB,https://github.com/brainstorm-tools/brainstorm3,1.22 GB
123,2DASL,468,114,468,28,01/03/2019,14/06/2020,611.35 MB,The code (pytorch for testing & matlab for 3D plot and evaluation) for our project: Joint 3D Face Reconstruction and Dense Face Alignment from A Single Image with 2D-Assisted Self-Supervised Learning （2DASL）,MATLAB,https://github.com/XgTu/2DASL,611.35 MB
124,LapSRN,466,118,466,5,06/04/2017,09/12/2017,11.28 MB,Deep Laplacian Pyramid Networks for Fast and Accurate Super-Resolution (CVPR 2017),Matlab,https://github.com/phoenix104104/LapSRN,11.28 MB
125,TrackerComponentLibrary,461,141,461,0,02/02/2017,11/05/2026,626.02 MB,This is a collection of Matlab functions that are useful in the development of target tracking algorithms.,MATLAB,https://github.com/USNavalResearchLaboratory/TrackerComponentLibrary,626.02 MB
